indice,Date,Time,FQI171,PIR171
2400,9/3/2023,9/3/2023 5:59,255.67,14.44
2401,9/3/2023,9/3/2023 5:59,231.00,14.69
2402,9/3/2023,9/3/2023 6:00,215.71,14.84
2403,9/3/2023,9/3/2023 6:01,214.80,14.87
2404,9/3/2023,9/3/2023 6:02,170.88,15.17
2405,9/3/2023,9/3/2023 6:02,99.50,15.51
2406,9/3/2023,9/3/2023 6:03,73.13,15.63
2407,9/3/2023,9/3/2023 6:04,89.29,15.61
2408,9/3/2023,9/3/2023 6:05,117.25,15.54
2409,9/3/2023,9/3/2023 6:05,105.67,15.58
2410,9/3/2023,9/3/2023 6:06,103.14,15.61
2411,9/3/2023,9/3/2023 6:07,135.75,15.53
2412,9/3/2023,9/3/2023 6:08,142.33,15.52
2413,9/3/2023,9/3/2023 6:08,143.50,15.54
2414,9/3/2023,9/3/2023 6:09,145.14,15.55
2415,9/3/2023,9/3/2023 6:10,153.37,15.53
2416,9/3/2023,9/3/2023 6:11,203.33,15.27
2417,9/3/2023,9/3/2023 6:11,235.33,14.98
2418,9/3/2023,9/3/2023 6:12,236.80,15.07
2419,9/3/2023,9/3/2023 6:13,237.14,15.10
2420,9/3/2023,9/3/2023 6:14,239.25,15.12
2421,9/3/2023,9/3/2023 6:14,238.50,15.12
2422,9/3/2023,9/3/2023 6:15,242.17,15.12
2423,9/3/2023,9/3/2023 6:16,243.63,15.12
2424,9/3/2023,9/3/2023 6:17,244.86,15.13
2425,9/3/2023,9/3/2023 6:17,245.33,15.14
2426,9/3/2023,9/3/2023 6:18,268.88,14.99
2427,9/3/2023,9/3/2023 6:19,213.71,15.26
2428,9/3/2023,9/3/2023 6:20,169.57,15.54
2429,9/3/2023,9/3/2023 6:20,304.00,15.02
2430,9/3/2023,9/3/2023 6:21,294.13,14.85
2431,9/3/2023,9/3/2023 6:22,224.11,15.32
2432,9/3/2023,9/3/2023 6:23,312.71,14.79
2433,9/3/2023,9/3/2023 6:23,340.56,14.49
2434,9/3/2023,9/3/2023 6:24,343.11,14.40
2435,9/3/2023,9/3/2023 6:25,344.50,14.42
2436,9/3/2023,9/3/2023 6:26,276.00,14.97
2437,9/3/2023,9/3/2023 6:26,217.80,15.43
2438,9/3/2023,9/3/2023 6:27,201.60,15.57
2439,9/3/2023,9/3/2023 6:28,200.25,15.62
2440,9/3/2023,9/3/2023 6:29,193.71,15.66
2441,9/3/2023,9/3/2023 6:29,228.00,15.45
2442,9/3/2023,9/3/2023 6:30,333.33,14.69
2443,9/3/2023,9/3/2023 6:31,294.56,14.90
2444,9/3/2023,9/3/2023 6:32,294.67,14.94
2445,9/3/2023,9/3/2023 6:32,280.00,15.05
2446,9/3/2023,9/3/2023 6:33,262.43,15.18
2447,9/3/2023,9/3/2023 6:34,213.00,15.50
2448,9/3/2023,9/3/2023 6:35,202.00,15.58
2449,9/3/2023,9/3/2023 6:35,214.00,15.52
2450,9/3/2023,9/3/2023 6:36,181.11,15.71
2451,9/3/2023,9/3/2023 6:37,106.33,16.05
2452,9/3/2023,9/3/2023 6:38,128.14,15.91
2453,9/3/2023,9/3/2023 6:38,226.00,15.51
2454,9/3/2023,9/3/2023 6:39,233.88,15.43
2455,9/3/2023,9/3/2023 6:40,234.57,15.43
2456,9/3/2023,9/3/2023 6:41,224.89,15.49
2457,9/3/2023,9/3/2023 6:41,244.67,15.44
2458,9/3/2023,9/3/2023 6:42,188.63,15.68
2459,9/3/2023,9/3/2023 6:43,164.00,15.81
2460,9/3/2023,9/3/2023 6:44,133.38,15.94
2461,9/3/2023,9/3/2023 6:44,150.50,15.77
2462,9/3/2023,9/3/2023 6:45,204.00,15.57
2463,9/3/2023,9/3/2023 6:46,226.62,15.44
2464,9/3/2023,9/3/2023 6:47,236.00,15.32
2465,9/3/2023,9/3/2023 6:47,272.20,15.15
2466,9/3/2023,9/3/2023 6:48,197.33,15.53
2467,9/3/2023,9/3/2023 6:49,157.78,15.75
2468,9/3/2023,9/3/2023 6:50,135.00,15.85
2469,9/3/2023,9/3/2023 6:50,100.00,15.98
2470,9/3/2023,9/3/2023 6:51,95.83,15.98
2471,9/3/2023,9/3/2023 6:52,94.00,15.99
2472,9/3/2023,9/3/2023 6:53,93.57,15.99
2473,9/3/2023,9/3/2023 6:53,91.50,15.98
2474,9/3/2023,9/3/2023 6:54,94.40,15.98
2475,9/3/2023,9/3/2023 6:55,91.83,15.97
2476,9/3/2023,9/3/2023 6:56,109.67,15.89
2477,9/3/2023,9/3/2023 6:56,154.25,15.71
2478,9/3/2023,9/3/2023 6:57,165.11,15.66
2479,9/3/2023,9/3/2023 6:58,159.57,15.67
2480,9/3/2023,9/3/2023 6:59,127.00,15.79
2481,9/3/2023,9/3/2023 6:59,165.25,15.61
2482,9/3/2023,9/3/2023 7:00,154.88,15.66
2483,9/3/2023,9/3/2023 7:01,131.22,15.76
2484,9/3/2023,9/3/2023 7:02,124.00,15.78
2485,9/3/2023,9/3/2023 7:02,154.25,15.65
2486,9/3/2023,9/3/2023 7:03,181.86,15.52
2487,9/3/2023,9/3/2023 7:04,227.62,15.25
2488,9/3/2023,9/3/2023 7:05,213.33,15.30
2489,9/3/2023,9/3/2023 7:05,204.17,15.35
2490,9/3/2023,9/3/2023 7:06,202.29,15.35
2491,9/3/2023,9/3/2023 7:07,202.22,15.34
2492,9/3/2023,9/3/2023 7:08,218.00,15.24
2493,9/3/2023,9/3/2023 7:08,151.57,15.57
2494,9/3/2023,9/3/2023 7:09,135.43,15.65
2495,9/3/2023,9/3/2023 7:10,132.14,15.65
2496,9/3/2023,9/3/2023 7:11,133.00,15.65
2497,9/3/2023,9/3/2023 7:11,133.83,15.65
2498,9/3/2023,9/3/2023 7:12,132.25,15.64
2499,9/3/2023,9/3/2023 7:13,134.38,15.63
2500,9/3/2023,9/3/2023 7:14,133.50,15.63
2501,9/3/2023,9/3/2023 7:14,135.57,15.61
2502,9/3/2023,9/3/2023 7:15,177.43,15.41
2503,9/3/2023,9/3/2023 7:16,188.25,15.33
2504,9/3/2023,9/3/2023 7:17,190.00,15.30
2505,9/3/2023,9/3/2023 7:17,198.43,15.27
2506,9/3/2023,9/3/2023 7:18,189.13,15.31
2507,9/3/2023,9/3/2023 7:19,120.22,15.62
2508,9/3/2023,9/3/2023 7:20,100.67,15.72
2509,9/3/2023,9/3/2023 7:20,92.40,15.72
2510,9/3/2023,9/3/2023 7:21,93.14,15.73
2511,9/3/2023,9/3/2023 7:22,137.75,15.54
2512,9/3/2023,9/3/2023 7:23,169.60,15.40
2513,9/3/2023,9/3/2023 7:23,175.86,15.34
2514,9/3/2023,9/3/2023 7:24,195.29,15.23
2515,9/3/2023,9/3/2023 7:25,212.50,15.12
2516,9/3/2023,9/3/2023 7:26,208.50,15.14
2517,9/3/2023,9/3/2023 7:26,185.38,15.26
2518,9/3/2023,9/3/2023 7:27,183.00,15.26
2519,9/3/2023,9/3/2023 7:28,198.50,15.20
2520,9/3/2023,9/3/2023 7:29,198.00,15.17
2521,9/3/2023,9/3/2023 7:29,202.00,15.14
2522,9/3/2023,9/3/2023 7:30,203.50,15.12
2523,9/3/2023,9/3/2023 7:31,203.67,15.11
2524,9/3/2023,9/3/2023 7:32,209.00,15.07
2525,9/3/2023,9/3/2023 7:32,185.83,15.18
2526,9/3/2023,9/3/2023 7:33,180.56,15.22
2527,9/3/2023,9/3/2023 7:34,167.60,15.27
2528,9/3/2023,9/3/2023 7:35,165.00,15.29
2529,9/3/2023,9/3/2023 7:35,162.40,15.29
2530,9/3/2023,9/3/2023 7:36,162.71,15.29
2531,9/3/2023,9/3/2023 7:37,151.13,15.32
2532,9/3/2023,9/3/2023 7:38,132.00,15.42
2533,9/3/2023,9/3/2023 7:38,126.00,15.45
2534,9/3/2023,9/3/2023 7:39,126.33,15.44
2535,9/3/2023,9/3/2023 7:40,139.67,15.38
2536,9/3/2023,9/3/2023 7:41,142.00,15.36
2537,9/3/2023,9/3/2023 7:41,144.57,15.33
2538,9/3/2023,9/3/2023 7:42,159.67,15.27
2539,9/3/2023,9/3/2023 7:43,132.33,15.39
2540,9/3/2023,9/3/2023 7:44,127.00,15.42
2541,9/3/2023,9/3/2023 7:44,165.11,15.22
2542,9/3/2023,9/3/2023 7:45,132.63,15.38
2543,9/3/2023,9/3/2023 7:46,100.60,15.52
2544,9/3/2023,9/3/2023 7:47,103.00,15.46
2545,9/3/2023,9/3/2023 7:47,137.00,15.33
2546,9/3/2023,9/3/2023 7:48,169.75,15.20
2547,9/3/2023,9/3/2023 7:49,118.89,15.39
2548,9/3/2023,9/3/2023 7:50,100.00,15.47
2549,9/3/2023,9/3/2023 7:50,92.43,15.50
2550,9/3/2023,9/3/2023 7:51,109.44,15.44
2551,9/3/2023,9/3/2023 7:52,147.29,15.28
2552,9/3/2023,9/3/2023 7:53,152.50,15.25
2553,9/3/2023,9/3/2023 7:53,129.38,15.34
2554,9/3/2023,9/3/2023 7:54,119.44,15.36
2555,9/3/2023,9/3/2023 7:55,132.50,15.31
2556,9/3/2023,9/3/2023 7:56,134.00,15.29
2557,9/3/2023,9/3/2023 7:56,136.71,15.29
2558,9/3/2023,9/3/2023 7:57,134.00,15.29
2559,9/3/2023,9/3/2023 7:58,136.38,15.26
2560,9/3/2023,9/3/2023 7:59,155.33,15.19
2561,9/3/2023,9/3/2023 7:59,133.40,15.27
2562,9/3/2023,9/3/2023 8:00,129.86,15.29
2563,9/3/2023,9/3/2023 8:01,129.40,15.29
2564,9/3/2023,9/3/2023 8:02,102.25,15.37
2565,9/3/2023,9/3/2023 8:02,105.17,15.39
2566,9/3/2023,9/3/2023 8:03,90.11,15.43
2567,9/3/2023,9/3/2023 8:04,72.67,15.48
2568,9/3/2023,9/3/2023 8:05,175.50,15.20
2569,9/3/2023,9/3/2023 8:05,132.80,15.25
2570,9/3/2023,9/3/2023 8:06,137.50,15.21
2571,9/3/2023,9/3/2023 8:07,186.75,14.99
2572,9/3/2023,9/3/2023 8:08,196.33,14.94
2573,9/3/2023,9/3/2023 8:08,149.14,15.15
2574,9/3/2023,9/3/2023 8:09,120.83,15.27
2575,9/3/2023,9/3/2023 8:10,110.71,15.30
2576,9/3/2023,9/3/2023 8:11,110.00,15.31
2577,9/3/2023,9/3/2023 8:11,109.00,15.31
2578,9/3/2023,9/3/2023 8:12,106.50,15.31
2579,9/3/2023,9/3/2023 8:13,99.83,15.34
2580,9/3/2023,9/3/2023 8:14,98.00,15.34
2581,9/3/2023,9/3/2023 8:14,135.50,15.19
2582,9/3/2023,9/3/2023 8:15,141.75,15.16
2583,9/3/2023,9/3/2023 8:16,144.33,15.14
2584,9/3/2023,9/3/2023 8:17,145.50,15.13
2585,9/3/2023,9/3/2023 8:17,145.86,15.12
2586,9/3/2023,9/3/2023 8:18,145.00,15.11
2587,9/3/2023,9/3/2023 8:19,144.83,15.11
2588,9/3/2023,9/3/2023 8:20,141.00,15.12
2589,9/3/2023,9/3/2023 8:20,134.40,15.16
2590,9/3/2023,9/3/2023 8:21,101.00,15.27
2591,9/3/2023,9/3/2023 8:22,92.57,15.31
2592,9/3/2023,9/3/2023 8:23,93.67,15.31
2593,9/3/2023,9/3/2023 8:23,93.00,15.30
2594,9/3/2023,9/3/2023 8:24,115.38,15.20
2595,9/3/2023,9/3/2023 8:25,153.00,15.07
2596,9/3/2023,9/3/2023 8:26,144.25,15.06
2597,9/3/2023,9/3/2023 8:26,156.00,15.01
2598,9/3/2023,9/3/2023 8:27,187.44,14.84
2599,9/3/2023,9/3/2023 8:28,114.22,15.17
2600,9/3/2023,9/3/2023 8:29,89.25,15.29
2601,9/3/2023,9/3/2023 8:29,78.60,15.32
2602,9/3/2023,9/3/2023 8:30,65.00,15.35
2603,9/3/2023,9/3/2023 8:31,87.13,15.27
2604,9/3/2023,9/3/2023 8:32,153.40,15.03
2605,9/3/2023,9/3/2023 8:32,170.86,14.91
2606,9/3/2023,9/3/2023 8:33,176.00,14.88
2607,9/3/2023,9/3/2023 8:34,146.11,15.00
2608,9/3/2023,9/3/2023 8:35,121.00,15.10
2609,9/3/2023,9/3/2023 8:35,126.40,15.09
2610,9/3/2023,9/3/2023 8:36,159.63,14.96
2611,9/3/2023,9/3/2023 8:37,178.00,14.84
2612,9/3/2023,9/3/2023 8:38,180.50,14.82
2613,9/3/2023,9/3/2023 8:38,151.00,14.96
2614,9/3/2023,9/3/2023 8:39,122.86,15.08
2615,9/3/2023,9/3/2023 8:40,132.78,15.04
2616,9/3/2023,9/3/2023 8:41,162.50,14.90
2617,9/3/2023,9/3/2023 8:41,143.80,14.96
2618,9/3/2023,9/3/2023 8:42,141.29,14.98
2619,9/3/2023,9/3/2023 8:43,131.63,15.02
2620,9/3/2023,9/3/2023 8:44,166.33,14.90
2621,9/3/2023,9/3/2023 8:44,160.00,14.81
2622,9/3/2023,9/3/2023 8:45,194.75,14.71
2623,9/3/2023,9/3/2023 8:46,163.75,14.83
2624,9/3/2023,9/3/2023 8:47,129.50,15.02
2625,9/3/2023,9/3/2023 8:47,62.17,15.30
2626,9/3/2023,9/3/2023 8:48,47.37,15.28
2627,9/3/2023,9/3/2023 8:49,46.25,15.27
2628,9/3/2023,9/3/2023 8:50,71.00,15.20
2629,9/3/2023,9/3/2023 8:50,114.40,15.07
2630,9/3/2023,9/3/2023 8:51,93.25,15.11
2631,9/3/2023,9/3/2023 8:52,126.00,14.98
2632,9/3/2023,9/3/2023 8:53,171.33,14.75
2633,9/3/2023,9/3/2023 8:53,230.43,14.41
2634,9/3/2023,9/3/2023 8:54,198.17,14.60
2635,9/3/2023,9/3/2023 8:55,182.11,14.69
2636,9/3/2023,9/3/2023 8:56,208.00,14.57
2637,9/3/2023,9/3/2023 8:56,213.71,14.50
2638,9/3/2023,9/3/2023 8:57,218.60,14.48
2639,9/3/2023,9/3/2023 8:58,214.63,14.48
2640,9/3/2023,9/3/2023 8:59,190.50,14.61
2641,9/3/2023,9/3/2023 8:59,187.00,14.64
2642,9/3/2023,9/3/2023 9:00,190.57,14.62
2643,9/3/2023,9/3/2023 9:01,189.14,14.62
2644,9/3/2023,9/3/2023 9:02,178.00,14.67
2645,9/3/2023,9/3/2023 9:02,171.75,14.69
2646,9/3/2023,9/3/2023 9:03,152.75,14.80
2647,9/3/2023,9/3/2023 9:04,128.83,14.89
2648,9/3/2023,9/3/2023 9:05,125.33,14.90
2649,9/3/2023,9/3/2023 9:05,123.00,14.91
2650,9/3/2023,9/3/2023 9:06,125.29,14.89
2651,9/3/2023,9/3/2023 9:07,131.00,14.87
2652,9/3/2023,9/3/2023 9:08,135.50,14.81
2653,9/3/2023,9/3/2023 9:08,181.43,14.60
2654,9/3/2023,9/3/2023 9:09,190.67,14.52
2655,9/3/2023,9/3/2023 9:10,236.29,14.29
2656,9/3/2023,9/3/2023 9:11,242.50,14.30
2657,9/3/2023,9/3/2023 9:11,202.67,14.46
2658,9/3/2023,9/3/2023 9:12,201.11,14.46
2659,9/3/2023,9/3/2023 9:13,202.13,14.46
2660,9/3/2023,9/3/2023 9:14,210.00,14.25
2661,9/3/2023,9/3/2023 9:14,230.44,14.32
2662,9/3/2023,9/3/2023 9:15,197.50,14.43
2663,9/3/2023,9/3/2023 9:16,215.29,14.35
2664,9/3/2023,9/3/2023 9:17,191.50,14.48
2665,9/3/2023,9/3/2023 9:17,167.33,14.60
2666,9/3/2023,9/3/2023 9:18,158.63,14.65
2667,9/3/2023,9/3/2023 9:19,155.50,14.66
2668,9/3/2023,9/3/2023 9:20,176.00,14.55
2669,9/3/2023,9/3/2023 9:20,179.50,14.53
2670,9/3/2023,9/3/2023 9:21,183.60,14.51
2671,9/3/2023,9/3/2023 9:22,176.00,14.56
2672,9/3/2023,9/3/2023 9:23,146.00,14.69
2673,9/3/2023,9/3/2023 9:23,132.57,14.73
2674,9/3/2023,9/3/2023 9:24,127.71,14.76
2675,9/3/2023,9/3/2023 9:25,122.80,14.77
2676,9/3/2023,9/3/2023 9:26,105.00,14.82
2677,9/3/2023,9/3/2023 9:26,107.17,14.82
2678,9/3/2023,9/3/2023 9:27,104.33,14.83
2679,9/3/2023,9/3/2023 9:28,105.60,14.82
2680,9/3/2023,9/3/2023 9:29,144.00,14.60
2681,9/3/2023,9/3/2023 9:29,162.00,14.53
2682,9/3/2023,9/3/2023 9:30,169.50,14.46
2683,9/3/2023,9/3/2023 9:31,164.25,14.48
2684,9/3/2023,9/3/2023 9:32,103.67,14.79
2685,9/3/2023,9/3/2023 9:32,78.50,14.85
2686,9/3/2023,9/3/2023 9:33,58.29,14.89
2687,9/3/2023,9/3/2023 9:34,41.67,14.87
2688,9/3/2023,9/3/2023 9:35,43.67,14.79
2689,9/3/2023,9/3/2023 9:35,77.89,14.63
2690,9/3/2023,9/3/2023 9:36,115.14,14.46
2691,9/3/2023,9/3/2023 9:37,113.60,14.37
2692,9/3/2023,9/3/2023 9:38,118.50,14.25
2693,9/3/2023,9/3/2023 9:38,190.57,13.79
2694,9/3/2023,9/3/2023 9:39,279.89,13.43
2695,9/3/2023,9/3/2023 9:40,202.00,14.10
2696,9/3/2023,9/3/2023 9:41,170.00,14.42
2697,9/3/2023,9/3/2023 9:41,162.50,14.48
2698,9/3/2023,9/3/2023 9:42,134.75,14.62
2699,9/3/2023,9/3/2023 9:43,117.67,14.66
2700,9/3/2023,9/3/2023 9:44,119.67,14.67
2701,9/3/2023,9/3/2023 9:44,114.56,14.70
2702,9/3/2023,9/3/2023 9:45,91.88,14.77
2703,9/3/2023,9/3/2023 9:46,71.75,14.79
2704,9/3/2023,9/3/2023 9:47,68.33,14.76
2705,9/3/2023,9/3/2023 9:47,63.63,14.73
2706,9/3/2023,9/3/2023 9:48,65.14,14.69
2707,9/3/2023,9/3/2023 9:49,61.60,14.64
2708,9/3/2023,9/3/2023 9:50,207.00,13.95
2709,9/3/2023,9/3/2023 9:50,231.22,13.82
2710,9/3/2023,9/3/2023 9:51,238.00,13.74
2711,9/3/2023,9/3/2023 9:52,220.00,13.84
2712,9/3/2023,9/3/2023 9:53,153.00,14.23
2713,9/3/2023,9/3/2023 9:53,137.11,14.29
2714,9/3/2023,9/3/2023 9:54,129.33,14.28
2715,9/3/2023,9/3/2023 9:55,124.00,14.24
2716,9/3/2023,9/3/2023 9:56,110.60,14.24
2717,9/3/2023,9/3/2023 9:56,131.50,14.20
2718,9/3/2023,9/3/2023 9:57,153.86,14.09
2719,9/3/2023,9/3/2023 9:58,153.50,14.01
2720,9/3/2023,9/3/2023 9:59,169.33,14.09
2721,9/3/2023,9/3/2023 9:59,169.38,14.09
2722,9/3/2023,9/3/2023 10:00,164.43,14.06
2723,9/3/2023,9/3/2023 10:01,155.50,14.06
2724,9/3/2023,9/3/2023 10:02,159.50,14.14
2725,9/3/2023,9/3/2023 10:02,157.00,14.19
2726,9/3/2023,9/3/2023 10:03,224.11,13.93
2727,9/3/2023,9/3/2023 10:04,245.75,13.88
2728,9/3/2023,9/3/2023 10:05,254.50,13.95
2729,9/3/2023,9/3/2023 10:05,256.50,13.98
2730,9/3/2023,9/3/2023 10:06,257.22,14.00
2731,9/3/2023,9/3/2023 10:07,259.00,14.01
2732,9/3/2023,9/3/2023 10:08,207.60,14.36
2733,9/3/2023,9/3/2023 10:08,203.63,14.39
2734,9/3/2023,9/3/2023 10:09,187.67,14.48
2735,9/3/2023,9/3/2023 10:10,187.33,14.52
2736,9/3/2023,9/3/2023 10:11,129.20,14.77
2737,9/3/2023,9/3/2023 10:11,124.50,14.78
2738,9/3/2023,9/3/2023 10:12,114.83,14.80
2739,9/3/2023,9/3/2023 10:13,103.00,14.83
2740,9/3/2023,9/3/2023 10:14,99.50,14.83
2741,9/3/2023,9/3/2023 10:14,108.17,14.77
2742,9/3/2023,9/3/2023 10:15,121.29,14.65
2743,9/3/2023,9/3/2023 10:16,134.50,14.55
2744,9/3/2023,9/3/2023 10:17,148.14,14.44
2745,9/3/2023,9/3/2023 10:17,146.33,14.39
2746,9/3/2023,9/3/2023 10:18,119.13,14.46
2747,9/3/2023,9/3/2023 10:19,88.50,14.58
2748,9/3/2023,9/3/2023 10:20,94.00,14.45
2749,9/3/2023,9/3/2023 10:20,141.75,14.19
2750,9/3/2023,9/3/2023 10:21,169.57,14.01
2751,9/3/2023,9/3/2023 10:22,150.67,14.07
2752,9/3/2023,9/3/2023 10:23,134.33,14.10
2753,9/3/2023,9/3/2023 10:23,145.50,14.18
2754,9/3/2023,9/3/2023 10:24,120.37,14.35
2755,9/3/2023,9/3/2023 10:25,107.00,14.37
2756,9/3/2023,9/3/2023 10:26,103.00,14.30
2757,9/3/2023,9/3/2023 10:26,100.50,14.24
2758,9/3/2023,9/3/2023 10:27,109.00,14.23
2759,9/3/2023,9/3/2023 10:28,139.00,14.33
2760,9/3/2023,9/3/2023 10:29,131.75,14.62
2761,9/3/2023,9/3/2023 10:29,122.83,14.70
2762,9/3/2023,9/3/2023 10:30,140.00,14.60
2763,9/3/2023,9/3/2023 10:31,142.64,14.63
2764,9/3/2023,9/3/2023 10:32,158.29,14.38
2765,9/3/2023,9/3/2023 10:32,196.00,14.13
2766,9/3/2023,9/3/2023 10:33,222.25,13.97
2767,9/3/2023,9/3/2023 10:34,202.67,14.05
2768,9/3/2023,9/3/2023 10:35,176.71,14.15
2769,9/3/2023,9/3/2023 10:35,202.13,13.96
2770,9/3/2023,9/3/2023 10:36,166.78,14.07
2771,9/3/2023,9/3/2023 10:37,124.33,14.30
2772,9/3/2023,9/3/2023 10:38,103.50,14.31
2773,9/3/2023,9/3/2023 10:38,73.38,14.40
2774,9/3/2023,9/3/2023 10:39,53.25,14.48
2775,9/3/2023,9/3/2023 10:40,55.00,14.51
2776,9/3/2023,9/3/2023 10:41,98.25,14.94
2777,9/3/2023,9/3/2023 10:41,107.86,14.96
2778,9/3/2023,9/3/2023 10:42,76.00,15.12
2779,9/3/2023,9/3/2023 10:43,52.00,15.17
2780,9/3/2023,9/3/2023 10:44,43.43,15.14
2781,9/3/2023,9/3/2023 10:44,49.10,15.08
2782,9/3/2023,9/3/2023 10:45,126.62,14.81
2783,9/3/2023,9/3/2023 10:46,142.00,14.72
2784,9/3/2023,9/3/2023 10:47,127.30,14.80
2785,9/3/2023,9/3/2023 10:47,112.00,14.86
2786,9/3/2023,9/3/2023 10:48,122.40,14.81
2787,9/3/2023,9/3/2023 10:49,123.67,14.80
2788,9/3/2023,9/3/2023 10:50,124.75,14.78
2789,9/3/2023,9/3/2023 10:50,146.57,14.69
2790,9/3/2023,9/3/2023 10:51,154.33,14.64
2791,9/3/2023,9/3/2023 10:52,127.00,14.75
2792,9/3/2023,9/3/2023 10:53,91.89,14.89
2793,9/3/2023,9/3/2023 10:53,86.00,14.88
2794,9/3/2023,9/3/2023 10:54,82.80,14.87
2795,9/3/2023,9/3/2023 10:55,81.50,14.84
2796,9/3/2023,9/3/2023 10:56,110.33,14.80
2797,9/3/2023,9/3/2023 10:56,88.89,15.03
2798,9/3/2023,9/3/2023 10:57,92.57,15.02
2799,9/3/2023,9/3/2023 10:58,100.00,14.95
2800,9/3/2023,9/3/2023 10:59,113.25,14.91
2801,9/3/2023,9/3/2023 10:59,168.13,14.76
2802,9/3/2023,9/3/2023 11:00,180.75,14.71
2803,9/3/2023,9/3/2023 11:01,185.00,14.71
2804,9/3/2023,9/3/2023 11:02,255.63,14.36
2805,9/3/2023,9/3/2023 11:02,277.83,14.32
2806,9/3/2023,9/3/2023 11:03,230.50,14.71
2807,9/3/2023,9/3/2023 11:04,151.25,15.24
2808,9/3/2023,9/3/2023 11:05,102.90,15.48
2809,9/3/2023,9/3/2023 11:05,94.00,15.52
2810,9/3/2023,9/3/2023 11:06,90.71,15.54
2811,9/3/2023,9/3/2023 11:07,92.75,15.55
2812,9/3/2023,9/3/2023 11:08,91.17,15.56
2813,9/3/2023,9/3/2023 11:08,90.50,15.59
2814,9/3/2023,9/3/2023 11:09,91.50,15.59
2815,9/3/2023,9/3/2023 11:10,89.50,15.61
2816,9/3/2023,9/3/2023 11:11,91.60,15.62
2817,9/3/2023,9/3/2023 11:11,106.00,15.58
2818,9/3/2023,9/3/2023 11:12,137.00,15.48
2819,9/3/2023,9/3/2023 11:13,159.50,15.38
2820,9/3/2023,9/3/2023 11:14,166.75,15.37
2821,9/3/2023,9/3/2023 11:14,169.71,15.36
2822,9/3/2023,9/3/2023 11:15,172.33,15.35
2823,9/3/2023,9/3/2023 11:16,170.67,15.36
2824,9/3/2023,9/3/2023 11:17,171.67,15.38
2825,9/3/2023,9/3/2023 11:17,113.67,15.64
2826,9/3/2023,9/3/2023 11:18,82.00,15.79
2827,9/3/2023,9/3/2023 11:19,73.33,15.83
2828,9/3/2023,9/3/2023 11:20,70.57,15.85
2829,9/3/2023,9/3/2023 11:20,102.00,15.74
2830,9/3/2023,9/3/2023 11:21,117.67,15.70
2831,9/3/2023,9/3/2023 11:22,119.50,15.70
2832,9/3/2023,9/3/2023 11:23,100.29,15.78
2833,9/3/2023,9/3/2023 11:23,79.25,15.85
2834,9/3/2023,9/3/2023 11:24,127.67,15.70
2835,9/3/2023,9/3/2023 11:25,132.00,15.69
2836,9/3/2023,9/3/2023 11:26,117.43,15.75
2837,9/3/2023,9/3/2023 11:26,121.89,15.74
2838,9/3/2023,9/3/2023 11:27,126.11,15.70
2839,9/3/2023,9/3/2023 11:28,174.33,15.52
2840,9/3/2023,9/3/2023 11:29,166.29,15.54
2841,9/3/2023,9/3/2023 11:29,162.14,15.56
2842,9/3/2023,9/3/2023 11:30,144.86,15.65
2843,9/3/2023,9/3/2023 11:31,149.00,15.66
2844,9/3/2023,9/3/2023 11:32,151.25,15.63
2845,9/3/2023,9/3/2023 11:32,127.00,15.73
2846,9/3/2023,9/3/2023 11:33,106.43,15.82
2847,9/3/2023,9/3/2023 11:34,112.50,15.80
2848,9/3/2023,9/3/2023 11:35,133.43,15.73
2849,9/3/2023,9/3/2023 11:35,125.00,15.75
2850,9/3/2023,9/3/2023 11:36,114.67,15.80
2851,9/3/2023,9/3/2023 11:37,109.67,15.81
2852,9/3/2023,9/3/2023 11:38,113.38,15.81
2853,9/3/2023,9/3/2023 11:38,126.00,15.76
2854,9/3/2023,9/3/2023 11:39,112.14,15.80
2855,9/3/2023,9/3/2023 11:40,104.00,15.86
2856,9/3/2023,9/3/2023 11:41,81.25,15.92
2857,9/3/2023,9/3/2023 11:41,79.40,15.95
2858,9/3/2023,9/3/2023 11:42,76.00,15.95
2859,9/3/2023,9/3/2023 11:43,65.00,16.00
2860,9/3/2023,9/3/2023 11:44,32.38,16.04
2861,9/3/2023,9/3/2023 11:44,31.44,16.05
2862,9/3/2023,9/3/2023 11:45,86.13,15.90
2863,9/3/2023,9/3/2023 11:46,162.00,15.62
2864,9/3/2023,9/3/2023 11:47,202.13,15.44
2865,9/3/2023,9/3/2023 11:47,133.44,15.75
2866,9/3/2023,9/3/2023 11:48,109.75,15.85
2867,9/3/2023,9/3/2023 11:49,142.67,15.73
2868,9/3/2023,9/3/2023 11:50,170.71,15.59
2869,9/3/2023,9/3/2023 11:50,178.00,15.54
2870,9/3/2023,9/3/2023 11:51,179.60,15.53
2871,9/3/2023,9/3/2023 11:52,181.00,15.51
2872,9/3/2023,9/3/2023 11:53,182.83,15.52
2873,9/3/2023,9/3/2023 11:53,125.62,15.77
2874,9/3/2023,9/3/2023 11:54,109.43,15.86
2875,9/3/2023,9/3/2023 11:55,102.00,15.87
2876,9/3/2023,9/3/2023 11:56,135.00,15.78
2877,9/3/2023,9/3/2023 11:56,109.33,15.85
2878,9/3/2023,9/3/2023 11:57,103.43,15.89
2879,9/3/2023,9/3/2023 11:58,100.25,15.88
2880,9/3/2023,9/3/2023 11:59,101.00,15.90
